Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
AGRN	ENSG00000188157.13	87.353	21.927	1.946	3.04e-36
AGT	ENSG00000135744.7	0.720	2.570	-1.054	5.64e-6
AGTRAP	ENSG00000177674.15	95.121	33.074	1.496	9.72e-25
AHSA2	ENSG00000173209.22	7.800	2.565	1.304	8.28e-8
AIF1L	ENSG00000126878.12	6.990	19.856	-1.384	1.04e-15
AIM2	ENSG00000163568.13	13.500	0.520	3.254	1.17e-24
AJUBA	ENSG00000129474.15	27.450	11.882	1.143	3.23e-16
AKR1B1	ENSG00000085662.13	58.460	23.996	1.250	2.78e-6
AL035610.1	ENSG00000232079.6	0.080	2.714	-1.782	5.05e-28
AL589743.1	ENSG00000279508.1	1.680	0.115	1.265	1.06e-13
ALDH1A1	ENSG00000165092.12	5.400	59.055	-3.230	5.15e-9
ALDH1L1	ENSG00000144908.13	0.690	10.055	-2.710	2.11e-14
ALDH3A1	ENSG00000108602.17	38.449	206.324	-2.394	1.04e-4
ALG1L	ENSG00000189366.9	18.530	2.905	2.322	4.35e-25
ALG3	ENSG00000214160.9	66.689	27.754	1.235	1.33e-32
ALOX12	ENSG00000108839.11	2.230	16.447	-2.433	1.65e-9
ALOX12P2	ENSG00000262943.7	2.220	0.475	1.126	1.16e-10
ALOXE3	ENSG00000179148.9	4.460	1.448	1.157	2.13e-3
ALPK3	ENSG00000136383.6	0.790	2.947	-1.141	2.13e-11
AMIGO2	ENSG00000139211.6	10.020	2.070	1.844	3.62e-14
AMOT	ENSG00000126016.13	0.720	4.829	-1.761	2.18e-15
AMPD1	ENSG00000116748.19	0.160	1.398	-1.048	4.65e-17
AMTN	ENSG00000187689.9	4.560	0.559	1.834	7.32e-5
ANGPT2	ENSG00000091879.13	3.780	0.939	1.301	5.04e-15
ANGPTL1	ENSG00000116194.12	0.260	2.015	-1.259	2.32e-26
ANKRD23	ENSG00000163126.14	1.470	5.574	-1.412	3.59e-6
ANKRD35	ENSG00000198483.12	2.610	11.960	-1.844	4.93e-16
ANLN	ENSG00000011426.10	25.109	7.922	1.549	2.38e-27
ANO1	ENSG00000131620.17	40.720	12.310	1.648	2.25e-8
ANP32E	ENSG00000143401.14	28.169	12.865	1.073	1.02e-17
ANTXR2	ENSG00000163297.16	11.020	4.294	1.183	1.64e-6
ANXA1	ENSG00000135046.13	1102.604	5099.181	-2.208	1.75e-9
ANXA5	ENSG00000164111.14	204.264	91.964	1.143	5.23e-17
ANXA9	ENSG00000143412.9	1.240	7.789	-1.972	4.74e-14
AOX1	ENSG00000138356.13	0.740	2.568	-1.036	4.73e-16
AP000349.2	ENSG00000280178.1	7.590	0.190	2.852	1.41e-18
AP2M1	ENSG00000161203.13	407.173	191.506	1.084	9.28e-28
APBA2	ENSG00000034053.14	2.180	0.290	1.302	1.26e-15
APBB2	ENSG00000163697.16	9.530	3.609	1.192	4.37e-13
APCDD1L-AS1	ENSG00000231290.5	1.320	0.150	1.013	2.03e-3
APH1B	ENSG00000138613.13	4.980	1.810	1.090	3.97e-14
APLN	ENSG00000171388.11	3.140	0.405	1.559	1.02e-15
APMAP	ENSG00000101474.11	60.681	24.719	1.262	7.60e-17
APOBEC2	ENSG00000124701.5	0.130	3.287	-1.924	4.01e-9
APOBEC3B	ENSG00000179750.15	20.150	4.220	2.019	6.22e-16
APOC1	ENSG00000130208.9	54.879	7.769	2.672	2.48e-10
APOC2	ENSG00000234906.8	2.320	0.515	1.132	1.97e-6
APOC4-APOC2	ENSG00000224916.8	2.810	0.655	1.203	1.31e-6
APOD	ENSG00000189058.8	8.460	61.152	-2.716	7.41e-15
APOE	ENSG00000130203.9	90.052	15.100	2.500	8.61e-10
APOL1	ENSG00000100342.20	114.880	24.589	2.179	4.40e-16
APOL2	ENSG00000128335.13	35.099	16.753	1.024	1.12e-10
APP	ENSG00000142192.20	327.260	102.842	1.660	6.34e-19
AQP3	ENSG00000165272.14	330.383	1357.841	-2.036	9.71e-7
AQP5	ENSG00000161798.6	0.300	20.922	-4.076	4.08e-20
AQP7	ENSG00000165269.12	0.140	1.644	-1.214	1.59e-45
ARFGAP1	ENSG00000101199.12	37.201	16.339	1.140	1.06e-34
ARHGAP11A	ENSG00000198826.10	9.560	3.642	1.186	1.24e-13
ARHGAP4	ENSG00000089820.15	10.850	3.989	1.248	2.68e-7
ARHGEF10L	ENSG00000074964.16	9.870	21.559	-1.053	4.38e-17
ARHGEF39	ENSG00000137135.17	3.940	1.130	1.214	1.07e-16
ARHGEF40	ENSG00000165801.9	6.630	2.710	1.040	1.39e-6
ARMCX7P	ENSG00000204072.3	2.110	0.045	1.573	1.32e-3
ARPC1B	ENSG00000130429.12	235.600	77.543	1.591	6.90e-33
ARSF	ENSG00000062096.14	0.020	1.165	-1.086	1.16e-38
ARSI	ENSG00000183876.8	9.190	1.828	1.849	1.75e-10
ARSJ	ENSG00000180801.12	5.040	1.585	1.224	6.63e-10
ARTN	ENSG00000117407.16	10.850	0.600	2.889	6.97e-28
ASAP1	ENSG00000153317.14	14.980	5.605	1.275	2.93e-14
ASB5	ENSG00000164122.8	0.060	2.086	-1.542	1.79e-5
ASF1B	ENSG00000105011.8	19.220	6.495	1.432	2.68e-23
ASNS	ENSG00000070669.16	18.840	8.215	1.106	9.13e-11
ASPG	ENSG00000166183.15	12.950	48.646	-1.831	6.91e-4
ASPM	ENSG00000066279.16	7.830	2.755	1.234	4.79e-23
ASPN	ENSG00000106819.11	7.330	1.340	1.832	5.65e-10
ASPRV1	ENSG00000244617.2	3.090	0.760	1.217	1.65e-3
ATAD2	ENSG00000156802.12	13.090	3.970	1.503	8.57e-22
ATAD3B	ENSG00000160072.19	13.070	5.935	1.021	1.13e-9
ATHL1	ENSG00000142102.15	7.430	2.280	1.362	1.68e-10
ATIC	ENSG00000138363.14	75.368	34.540	1.104	2.10e-22
ATP10B	ENSG00000118322.12	1.450	5.720	-1.456	1.17e-6
ATP12A	ENSG00000075673.11	0.700	2.874	-1.188	5.23e-4
ATP13A3	ENSG00000133657.14	35.879	14.220	1.277	2.04e-14
ATP13A4	ENSG00000127249.14	1.390	9.929	-2.193	4.56e-15
ATP1A2	ENSG00000018625.14	0.190	2.887	-1.708	9.86e-15
ATP1B3	ENSG00000069849.10	422.907	165.822	1.345	9.82e-24
ATP2A1	ENSG00000196296.13	0.830	9.211	-2.480	7.18e-15
ATP2C1	ENSG00000017260.19	65.789	29.280	1.141	2.91e-17
ATP6V0A4	ENSG00000105929.15	0.430	8.231	-2.690	1.51e-47
ATP6V1C1	ENSG00000155097.11	30.619	11.950	1.288	7.20e-22
ATP6V1C2	ENSG00000143882.9	1.650	6.425	-1.486	1.10e-6
AUNIP	ENSG00000127423.10	3.870	0.845	1.400	1.86e-32
AURKA	ENSG00000087586.17	20.450	4.794	1.888	9.09e-35
AURKB	ENSG00000178999.12	37.569	10.149	1.790	1.93e-37
AXL	ENSG00000167601.11	10.290	4.555	1.023	6.98e-6
AZGP1	ENSG00000160862.12	2.220	12.274	-2.043	6.08e-11
B2M	ENSG00000166710.17	7368.217	3463.465	1.089	5.08e-10
B3GAT3	ENSG00000149541.9	30.210	12.210	1.240	9.43e-23
B3GNT4	ENSG00000176383.8	2.620	0.610	1.169	7.35e-19
B3GNT9	ENSG00000237172.3	8.530	3.065	1.229	3.02e-17
B4GALNT1	ENSG00000135454.13	3.900	0.490	1.717	6.36e-12
BAIAP2L2	ENSG00000128298.16	8.520	2.434	1.471	1.95e-8
BAK1	ENSG00000030110.12	45.000	21.246	1.048	6.15e-19
BARX1	ENSG00000131668.13	2.780	0.795	1.074	1.30e-3
BARX2	ENSG00000043039.6	16.240	80.599	-2.243	2.16e-15
BASP1	ENSG00000176788.8	43.221	11.734	1.796	6.82e-12
BATF2	ENSG00000168062.9	4.050	1.520	1.003	8.27e-5
BBC3	ENSG00000105327.15	5.440	2.140	1.036	3.26e-11
BBOX1-AS1	ENSG00000254560.5	6.190	0.595	2.172	7.45e-23
BCAM	ENSG00000187244.10	69.932	30.164	1.187	4.53e-5
BCAS1	ENSG00000064787.12	0.950	5.351	-1.703	1.13e-14
BCAS4	ENSG00000124243.17	6.720	1.159	1.838	1.06e-20
BCL2A1	ENSG00000140379.7	5.800	2.038	1.163	3.38e-7
BCL2L12	ENSG00000126453.9	31.519	11.894	1.335	1.21e-35
BCL2L15	ENSG00000188761.11	0.200	1.840	-1.243	3.19e-17
BEX4	ENSG00000102409.9	6.550	23.331	-1.688	8.16e-11
BGN	ENSG00000182492.15	180.280	36.425	2.276	2.86e-15
BICD1	ENSG00000151746.13	7.480	1.383	1.831	3.46e-31
BID	ENSG00000015475.18	40.190	14.390	1.420	2.98e-23
BIRC5	ENSG00000089685.14	33.520	9.437	1.726	3.52e-44
BLM	ENSG00000197299.10	5.420	1.520	1.349	1.00e-15
BLNK	ENSG00000095585.16	9.460	24.660	-1.295	6.30e-8
BLOC1S3	ENSG00000189114.6	9.260	3.675	1.134	1.25e-35
BMP1	ENSG00000168487.17	29.871	7.104	1.930	1.17e-36
BMP2	ENSG00000125845.6	8.050	3.125	1.134	1.54e-7
BNC1	ENSG00000169594.12	29.941	9.490	1.561	2.03e-16
BNIPL	ENSG00000163141.18	12.220	41.658	-1.690	6.01e-7
BOC	ENSG00000144857.14	5.090	11.773	-1.069	9.41e-11
BOP1	ENSG00000261236.5	59.730	23.915	1.285	2.00e-23
BORA	ENSG00000136122.15	5.690	2.140	1.091	4.86e-18
BPGM	ENSG00000172331.11	33.121	14.680	1.122	5.42e-8
BPIFB1	ENSG00000125999.10	0.090	4.555	-2.349	1.22e-8
BRCA1	ENSG00000012048.19	7.300	2.910	1.086	5.67e-17
BRMS1	ENSG00000174744.13	76.590	36.434	1.052	2.93e-23
BSPRY	ENSG00000119411.10	6.580	16.709	-1.224	8.05e-11
BST2	ENSG00000130303.12	299.040	32.868	3.147	1.15e-26
BTC	ENSG00000174808.11	0.330	1.850	-1.100	7.76e-14
BTN3A2	ENSG00000186470.13	19.291	9.110	1.005	5.98e-7
BUB1	ENSG00000169679.14	11.460	3.740	1.394	5.05e-28
BUB1B	ENSG00000156970.12	9.510	3.103	1.357	4.72e-25
C10orf35	ENSG00000171224.8	8.060	2.630	1.320	2.41e-10
C11orf24	ENSG00000171067.10	32.719	12.934	1.275	3.98e-27
C11orf84	ENSG00000168005.8	15.420	4.970	1.460	1.10e-30
C12orf75	ENSG00000235162.8	63.769	17.020	1.846	5.85e-15
C14orf80	ENSG00000185347.17	16.750	6.515	1.240	4.25e-25
C15orf48	ENSG00000166920.10	26.951	71.641	-1.378	2.95e-4
C15orf59	ENSG00000205363.5	1.540	4.914	-1.219	7.23e-9
C15orf62	ENSG00000188277.9	1.620	7.924	-1.768	1.07e-20
C16orf59	ENSG00000162062.14	6.490	1.415	1.633	5.00e-31
C16orf74	ENSG00000154102.10	36.021	7.169	2.180	2.73e-34
C16orf89	ENSG00000153446.15	0.190	2.205	-1.429	2.37e-30
C17orf53	ENSG00000125319.14	4.210	1.535	1.040	8.22e-20
C19orf66	ENSG00000130813.17	21.010	8.953	1.145	1.92e-19
C1orf112	ENSG00000000460.16	5.660	2.304	1.011	2.41e-20
C1orf116	ENSG00000182795.12	26.159	55.850	-1.066	1.32e-4
C1orf177	ENSG00000162398.11	0.370	1.900	-1.082	6.33e-16
C1orf186	ENSG00000263961.6	4.220	1.440	1.097	2.39e-5
C1orf216	ENSG00000142686.7	5.530	2.135	1.059	3.45e-22
C1QB	ENSG00000173369.15	103.242	47.326	1.109	7.06e-4
C1QC	ENSG00000159189.11	85.478	36.656	1.199	4.25e-4
C1QTNF1	ENSG00000173918.14	17.560	7.900	1.060	1.17e-6
C1QTNF5	ENSG00000223953.4	14.520	4.955	1.382	6.99e-8
C1QTNF6	ENSG00000133466.13	15.220	1.625	2.627	3.79e-33
C1S	ENSG00000182326.14	150.549	62.068	1.265	7.05e-8
C2	ENSG00000166278.14	12.810	4.374	1.362	6.11e-10
C20orf27	ENSG00000101220.17	39.029	17.823	1.089	1.01e-20
C2orf40	ENSG00000119147.9	0.210	3.527	-1.904	9.87e-30
C2orf54	ENSG00000172478.17	8.190	79.790	-3.136	4.78e-17
C3orf52	ENSG00000114529.12	5.740	2.320	1.022	5.32e-14
C4orf19	ENSG00000154274.14	0.470	2.065	-1.060	5.30e-8
C4orf48	ENSG00000243449.6	7.160	1.505	1.704	3.15e-17
C5AR1	ENSG00000197405.7	4.390	1.454	1.135	2.36e-5
C5orf38	ENSG00000186493.11	9.790	4.075	1.088	1.04e-5
C5orf66-AS1	ENSG00000249082.2	1.800	13.840	-2.406	3.91e-11
C6orf132	ENSG00000188112.8	32.801	88.609	-1.407	1.74e-8
C6orf141	ENSG00000197261.11	6.460	0.890	1.981	2.40e-14
C7	ENSG00000112936.18	0.220	3.220	-1.790	1.05e-14
C9orf152	ENSG00000188959.9	0.050	2.240	-1.626	9.47e-35
CA2	ENSG00000104267.9	49.039	19.190	1.309	3.45e-3
CA3	ENSG00000164879.6	0.290	11.621	-3.290	1.55e-19
CA9	ENSG00000107159.12	24.920	0.255	4.368	1.18e-29
CAB39L	ENSG00000102547.18	2.400	9.765	-1.663	2.04e-40
CACNG1	ENSG00000108878.4	0.070	1.145	-1.003	5.49e-5
CAD	ENSG00000084774.13	25.470	11.007	1.140	1.75e-26
CALD1	ENSG00000122786.19	60.029	22.415	1.382	8.49e-11
CALU	ENSG00000128595.16	70.428	25.501	1.430	2.88e-17
CAPN12	ENSG00000182472.8	2.860	0.820	1.085	2.61e-4
CAPN14	ENSG00000214711.9	0.510	18.974	-3.726	8.16e-21
CAPN3	ENSG00000092529.22	2.850	6.980	-1.051	1.15e-8
CAPN5	ENSG00000149260.14	2.400	10.564	-1.766	3.87e-20
CAPN6	ENSG00000077274.8	0.110	3.094	-1.883	7.56e-16
CARD10	ENSG00000100065.14	18.181	7.945	1.101	2.46e-8
CASC9	ENSG00000249395.2	9.380	0.045	3.312	2.30e-19
CASK	ENSG00000147044.20	21.390	8.675	1.211	1.56e-15
CASP14	ENSG00000105141.5	3.570	0.175	1.960	4.37e-5
CASQ1	ENSG00000143318.12	0.140	6.494	-2.717	5.53e-17
CASQ2	ENSG00000118729.11	0.370	2.673	-1.423	3.94e-3
CAV1	ENSG00000105974.11	148.909	37.732	1.952	5.48e-13
CAV2	ENSG00000105971.14	76.351	29.744	1.331	5.83e-13
CBLB	ENSG00000114423.18	10.900	3.519	1.397	4.89e-20
CBX2	ENSG00000173894.10	5.070	1.800	1.116	1.36e-13
CBX3	ENSG00000122565.18	121.818	52.410	1.201	1.81e-35
CCDC109B	ENSG00000005059.15	14.720	6.670	1.035	1.52e-17
CCDC14	ENSG00000175455.14	11.200	3.744	1.363	2.26e-17
CCDC24	ENSG00000159214.12	8.210	2.290	1.485	1.28e-13
CCDC64B	ENSG00000162069.14	11.090	37.623	-1.676	1.66e-12
CCDC71L	ENSG00000253276.2	12.950	4.757	1.277	8.76e-8
CCDC88A	ENSG00000115355.15	6.340	2.385	1.117	3.12e-15
CCL11	ENSG00000172156.3	1.670	0.095	1.286	2.95e-10
CCL14	ENSG00000276409.4	3.320	27.484	-2.721	3.00e-24
CCL18	ENSG00000275385.1	25.569	6.034	1.917	7.13e-5
CCL2	ENSG00000108691.9	29.871	71.331	-1.228	7.00e-7
CCL20	ENSG00000115009.11	14.500	3.789	1.695	1.26e-5
CCL3	ENSG00000277632.1	10.730	4.479	1.098	4.32e-7
CCL5	ENSG00000271503.5	40.129	12.671	1.589	8.42e-8
CCM2	ENSG00000136280.15	56.051	20.705	1.394	4.76e-31
CCNA1	ENSG00000133101.9	2.290	0.580	1.058	1.79e-4
CCNA2	ENSG00000145386.9	18.371	7.387	1.208	1.74e-24
CCNB1	ENSG00000134057.14	74.998	29.880	1.299	3.06e-29
CCNB2	ENSG00000157456.7	32.540	10.259	1.575	7.02e-37
CCNE1	ENSG00000105173.13	7.480	2.245	1.386	5.56e-28
CCNF	ENSG00000162063.12	8.960	2.555	1.486	1.62e-24
CCNL2	ENSG00000221978.11	35.779	15.541	1.153	6.34e-10
CD109	ENSG00000156535.13	17.060	7.060	1.164	2.08e-14
CD151	ENSG00000177697.17	207.504	94.532	1.126	1.01e-13
CD163	ENSG00000177575.12	12.120	4.685	1.207	1.15e-3
CD207	ENSG00000116031.8	2.350	8.355	-1.482	7.55e-4
CD24	ENSG00000272398.5	281.208	801.300	-1.507	5.47e-9
CD248	ENSG00000174807.3	16.590	5.188	1.507	2.23e-6
CD24P4	ENSG00000185275.6	0.720	3.036	-1.231	1.92e-7
CD276	ENSG00000103855.17	89.659	17.119	2.323	3.59e-42
CD320	ENSG00000167775.10	23.910	11.004	1.053	3.71e-10
CD38	ENSG00000004468.12	5.220	1.475	1.329	5.77e-6
CD7	ENSG00000173762.7	9.540	3.661	1.177	3.27e-5
CD70	ENSG00000125726.10	2.150	0.405	1.165	1.83e-9
CDC20	ENSG00000117399.13	75.092	20.899	1.797	6.74e-41
CDC25B	ENSG00000101224.17	61.922	16.161	1.874	3.42e-36
CDC25C	ENSG00000158402.18	3.450	1.010	1.147	2.43e-21
CDC42EP3	ENSG00000163171.7	14.950	5.817	1.226	3.45e-8
CDC45	ENSG00000093009.9	15.170	3.959	1.705	1.04e-36
CDC6	ENSG00000094804.9	14.000	3.550	1.721	7.77e-25
CDCA2	ENSG00000184661.13	5.510	1.865	1.184	1.33e-19
CDCA3	ENSG00000111665.11	24.650	6.870	1.705	1.17e-38
CDCA4	ENSG00000170779.10	30.600	12.165	1.263	8.25e-39
CDCA5	ENSG00000146670.9	24.010	5.177	2.017	5.87e-48
CDCA8	ENSG00000134690.10	16.420	4.920	1.557	5.67e-30
CDH11	ENSG00000140937.13	12.420	1.654	2.338	7.79e-10
CDH13	ENSG00000140945.15	23.750	11.164	1.025	7.98e-4
CDH24	ENSG00000139880.19	4.730	1.245	1.352	1.74e-29
CDH3	ENSG00000062038.13	278.454	66.406	2.052	1.50e-19
CDK1	ENSG00000170312.15	34.341	12.269	1.413	6.30e-29
CDK14	ENSG00000058091.16	3.440	0.905	1.221	4.45e-7
CDK18	ENSG00000117266.15	13.460	4.840	1.308	2.69e-14
CDK2	ENSG00000123374.10	32.981	15.215	1.067	9.49e-15
CDK4	ENSG00000135446.16	126.807	60.018	1.067	4.87e-22
CDK6	ENSG00000105810.9	10.290	3.840	1.222	8.07e-11
CDKN2A	ENSG00000147889.16	25.100	4.023	2.377	3.83e-5
CDKN3	ENSG00000100526.19	30.581	9.013	1.657	2.43e-34
CDR2	ENSG00000140743.7	9.700	4.182	1.046	1.02e-13
CDR2L	ENSG00000109089.7	7.450	2.780	1.161	7.14e-13
CDSN	ENSG00000204539.3	8.380	0.200	2.967	5.42e-4
CDT1	ENSG00000167513.8	15.650	5.240	1.416	2.87e-24
CEACAM1	ENSG00000079385.21	6.060	37.668	-2.453	6.68e-18
CEACAM19	ENSG00000186567.12	13.430	5.093	1.244	2.37e-9
CEACAM5	ENSG00000105388.14	13.160	95.796	-2.773	1.44e-7
CEACAM6	ENSG00000086548.8	24.180	97.771	-1.972	5.76e-9
CEACAM7	ENSG00000007306.14	0.520	12.047	-3.102	8.43e-18
CELSR1	ENSG00000075275.16	29.960	12.622	1.184	6.93e-15
CENPA	ENSG00000115163.14	14.750	3.280	1.880	1.22e-42
CENPE	ENSG00000138778.11	3.530	1.194	1.046	3.22e-19
CENPF	ENSG00000117724.12	31.360	9.440	1.632	3.22e-24
CENPI	ENSG00000102384.13	3.760	1.039	1.223	4.50e-21
CENPK	ENSG00000123219.12	6.340	2.570	1.040	1.01e-11
CENPL	ENSG00000120334.15	5.720	2.095	1.119	2.74e-20
CENPM	ENSG00000100162.14	18.410	7.925	1.121	1.28e-16
CENPN	ENSG00000166451.13	23.980	8.044	1.466	2.48e-27
CENPO	ENSG00000138092.10	8.670	2.765	1.361	4.49e-32
CENPU	ENSG00000151725.11	16.410	7.699	1.001	7.24e-12
CENPW	ENSG00000203760.8	52.742	18.435	1.467	5.95e-18
CEP131	ENSG00000141577.13	8.590	3.395	1.126	9.72e-20
CEP170	ENSG00000143702.15	9.370	3.925	1.074	1.57e-12
CEP55	ENSG00000138180.15	20.949	5.197	1.824	7.26e-36
CERCAM	ENSG00000167123.18	32.769	4.855	2.528	1.00e-25
CERS2	ENSG00000143418.19	77.498	37.458	1.029	9.01e-15
CERS6-AS1	ENSG00000227617.8	8.120	3.498	1.020	3.15e-4
CES2	ENSG00000172831.11	31.541	68.581	-1.096	1.35e-4
CFD	ENSG00000197766.7	11.280	44.274	-1.882	1.11e-16
CFTR	ENSG00000001626.14	0.060	1.310	-1.124	9.48e-33
CGNL1	ENSG00000128849.10	0.700	7.058	-2.245	7.02e-37
CH25H	ENSG00000138135.6	2.270	8.394	-1.523	2.33e-10
CHEK1	ENSG00000149554.12	12.470	4.263	1.356	2.61e-31
CHEK2	ENSG00000183765.20	12.390	5.254	1.098	3.36e-18
CHIT1	ENSG00000133063.15	1.560	0.140	1.167	1.34e-4
CHL1	ENSG00000134121.9	1.220	8.270	-2.062	1.88e-6
CHN1	ENSG00000128656.13	7.500	1.670	1.671	2.49e-19
CHPF	ENSG00000123989.13	66.091	26.009	1.313	4.14e-19
CHPF2	ENSG00000033100.14	25.660	11.265	1.120	1.12e-26
CHPT1	ENSG00000111666.10	7.520	16.720	-1.056	1.37e-7
CHRDL1	ENSG00000101938.14	0.230	2.985	-1.696	1.19e-18
CHST11	ENSG00000171310.10	11.940	2.249	1.994	6.35e-23
CHST12	ENSG00000136213.9	9.780	4.010	1.106	4.43e-22
CHST15	ENSG00000182022.17	13.260	4.030	1.503	8.20e-17
CHST2	ENSG00000175040.5	10.090	0.993	2.476	1.61e-22
CHST7	ENSG00000147119.3	2.910	0.930	1.019	7.04e-14
CHST9	ENSG00000154080.12	0.030	1.470	-1.262	4.42e-18
CHTF18	ENSG00000127586.16	11.850	3.440	1.533	2.00e-24
CIDEA	ENSG00000176194.17	0.220	2.584	-1.555	2.35e-28
CIDEC	ENSG00000187288.10	0.040	1.260	-1.120	3.87e-47
CKAP2	ENSG00000136108.14	20.031	9.149	1.051	1.90e-21
CKAP2L	ENSG00000169607.12	7.300	2.380	1.296	2.09e-20
CKM	ENSG00000104879.4	1.280	107.426	-5.572	1.40e-8
CKMT2	ENSG00000131730.15	0.340	9.116	-2.916	7.40e-19
CKS1B	ENSG00000173207.12	149.426	46.325	1.668	1.62e-37
CKS1BP3	ENSG00000268942.2	13.290	3.990	1.518	3.98e-18
CKS2	ENSG00000123975.4	106.639	38.410	1.450	2.43e-28
CLCA4	ENSG00000016602.9	2.290	58.254	-4.171	1.04e-17
CLDN10	ENSG00000134873.9	0.180	17.268	-3.952	1.20e-13
CLDN17	ENSG00000156282.4	0.300	5.772	-2.381	8.05e-10
CLDN4	ENSG00000189143.9	93.817	285.629	-1.596	1.96e-6
