Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
ANKRD22	ENSG00000152766.5	5.830	2.410	1.002	1.51e-16
ANKRD23	ENSG00000163126.14	2.120	5.250	-1.002	1.24e-15
ANKRD35	ENSG00000198483.12	1.685	5.655	-1.309	1.79e-44
ANKRD36	ENSG00000135976.16	2.005	6.030	-1.226	2.77e-30
ANKRD36B	ENSG00000196912.12	2.710	7.635	-1.219	1.23e-29
ANKRD53	ENSG00000144031.11	0.460	2.410	-1.224	1.99e-74
ANKRD65	ENSG00000235098.8	7.205	19.045	-1.289	2.33e-37
ANKZF1	ENSG00000163516.13	25.340	72.654	-1.484	1.28e-29
ANO1	ENSG00000131620.17	7.800	16.935	-1.027	1.74e-16
ANO4	ENSG00000151572.16	1.660	5.015	-1.177	4.26e-13
ANO9	ENSG00000185101.12	2.920	10.882	-1.600	5.56e-31
ANXA2	ENSG00000182718.16	218.925	442.796	-1.013	4.48e-19
ANXA8	ENSG00000265190.6	2.155	7.784	-1.477	2.64e-25
AOC3	ENSG00000131471.6	23.900	50.404	-1.046	1.36e-12
AOX1	ENSG00000138356.13	4.380	21.595	-2.070	1.58e-43
AP000275.65	ENSG00000265590.9	4.485	1.170	1.338	2.80e-20
AP000347.2	ENSG00000272578.5	0.600	2.690	-1.206	1.25e-42
AP000347.4	ENSG00000234353.2	0.890	4.210	-1.463	3.72e-39
AP000438.2	ENSG00000257002.1	3.525	0.950	1.214	2.47e-28
AP000473.5	ENSG00000228798.1	1.080	5.220	-1.580	7.19e-37
AP000473.8	ENSG00000270093.1	0.320	1.945	-1.158	9.34e-42
AP000696.2	ENSG00000231324.1	2.460	0.350	1.358	3.52e-25
AP000892.6	ENSG00000280143.1	15.130	46.859	-1.569	1.36e-31
AP001062.7	ENSG00000184441.4	1.090	3.755	-1.186	3.33e-47
AP001610.9	ENSG00000232806.1	1.515	0.000	1.331	6.62e-28
AP003391.1	ENSG00000281272.1	10.500	0.000	3.524	3.51e-10
AP006748.1	ENSG00000223400.1	2.920	0.000	1.971	9.97e-31
AP1G2	ENSG00000213983.11	60.690	147.676	-1.269	1.54e-19
AP1M2	ENSG00000129354.11	97.146	42.836	1.163	1.24e-50
AP1S1	ENSG00000106367.13	62.684	29.381	1.068	7.18e-42
APBB1	ENSG00000166313.18	18.330	42.165	-1.159	9.36e-48
APBB3	ENSG00000113108.17	10.835	35.770	-1.635	1.52e-42
APLP2	ENSG00000084234.16	390.857	179.276	1.120	5.56e-38
APOBEC3C	ENSG00000244509.3	7.635	21.340	-1.371	3.31e-24
APOBEC3D	ENSG00000243811.7	0.905	2.950	-1.052	1.33e-39
APOBEC3G	ENSG00000239713.7	4.460	11.150	-1.154	4.16e-24
APOC1	ENSG00000130208.9	57.295	12.485	2.112	2.30e-33
APOE	ENSG00000130203.9	82.286	26.275	1.611	5.13e-18
APOF	ENSG00000175336.9	4.605	0.315	2.092	1.06e-49
AQP1	ENSG00000240583.10	44.884	98.670	-1.119	1.14e-14
AQP11	ENSG00000178301.3	4.930	1.675	1.149	3.20e-21
ARAP3	ENSG00000120318.15	2.735	10.880	-1.669	5.77e-58
ARF6	ENSG00000165527.6	58.604	25.365	1.177	1.04e-56
ARFGAP1	ENSG00000101199.12	41.694	94.953	-1.168	3.88e-34
ARFGEF3	ENSG00000112379.8	23.405	7.140	1.584	4.02e-54
ARGLU1	ENSG00000134884.13	46.840	168.166	-1.822	1.36e-31
ARHGAP10	ENSG00000071205.11	9.455	22.485	-1.168	1.74e-39
ARHGAP23	ENSG00000275832.4	5.245	19.285	-1.700	4.12e-41
ARHGAP27	ENSG00000159314.11	9.405	20.725	-1.062	1.90e-21
ARHGAP33	ENSG00000004777.18	4.225	15.015	-1.616	3.06e-35
ARHGAP4	ENSG00000089820.15	7.115	19.605	-1.344	3.99e-34
ARHGAP40	ENSG00000124143.10	0.285	2.105	-1.273	9.20e-30
ARHGEF1	ENSG00000076928.17	32.969	86.801	-1.370	1.07e-36
ARHGEF10L	ENSG00000074964.16	10.850	28.125	-1.297	1.41e-62
ARHGEF15	ENSG00000198844.10	2.375	6.955	-1.237	8.74e-26
ARHGEF17	ENSG00000110237.3	9.535	43.289	-2.072	1.78e-50
ARHGEF19	ENSG00000142632.16	4.900	11.950	-1.134	4.50e-31
ARHGEF2	ENSG00000116584.17	9.060	24.260	-1.328	5.57e-50
ARHGEF25	ENSG00000240771.6	13.465	57.547	-2.017	9.78e-60
ARHGEF26	ENSG00000114790.12	31.675	9.355	1.658	1.34e-52
ARHGEF28	ENSG00000214944.9	2.330	6.140	-1.100	9.28e-33
ARHGEF4	ENSG00000136002.16	5.575	14.260	-1.215	3.25e-37
ARHGEF40	ENSG00000165801.9	6.870	25.280	-1.740	7.37e-76
ARID5A	ENSG00000196843.15	10.635	34.689	-1.617	1.38e-31
ARL10	ENSG00000175414.6	0.740	3.050	-1.219	7.38e-63
ARL17A	ENSG00000185829.15	4.335	9.840	-1.023	4.79e-21
ARL4D	ENSG00000175906.4	3.485	9.650	-1.248	5.41e-35
ARL6IP1	ENSG00000170540.14	109.644	43.805	1.304	8.16e-38
ARMCX1	ENSG00000126947.11	7.820	20.654	-1.296	2.87e-15
ARMCX4	ENSG00000196440.11	4.810	19.484	-1.818	1.41e-48
ARNTL	ENSG00000133794.17	2.930	10.010	-1.486	5.23e-45
ARRDC2	ENSG00000105643.9	12.540	29.760	-1.184	3.74e-29
ASB2	ENSG00000100628.11	4.965	15.897	-1.502	1.05e-24
ASCL2	ENSG00000183734.4	0.625	2.350	-1.044	5.75e-12
ASIC3	ENSG00000213199.7	1.610	7.620	-1.724	1.11e-28
ASMTL-AS1	ENSG00000236017.7	5.580	25.780	-2.025	1.22e-29
ASPA	ENSG00000108381.10	0.420	2.245	-1.192	4.68e-61
ASPHD1	ENSG00000174939.10	5.480	2.160	1.036	7.90e-35
ASXL1	ENSG00000171456.16	14.710	31.679	-1.057	1.04e-20
ATAD3B	ENSG00000160072.19	8.550	27.040	-1.554	1.21e-35
ATAD3C	ENSG00000215915.9	1.800	7.065	-1.526	2.59e-52
ATG16L2	ENSG00000168010.10	6.190	25.795	-1.898	1.43e-58
ATG4B	ENSG00000168397.16	40.165	88.686	-1.123	1.09e-32
ATHL1	ENSG00000142102.15	8.745	57.468	-2.585	1.23e-53
ATOH8	ENSG00000168874.12	9.310	27.555	-1.470	8.48e-32
ATP1A2	ENSG00000018625.14	4.500	20.382	-1.959	3.96e-23
ATP1B2	ENSG00000129244.8	1.305	3.985	-1.113	8.23e-39
ATP2A3	ENSG00000074370.17	11.800	24.675	-1.004	2.22e-13
ATP2B4	ENSG00000058668.14	13.740	36.185	-1.335	6.79e-24
ATP2C1	ENSG00000017260.19	152.608	70.604	1.101	3.26e-37
ATP6AP1	ENSG00000071553.16	196.508	91.047	1.101	2.80e-59
ATP6V0E2	ENSG00000171130.17	129.637	48.648	1.396	1.36e-44
ATP6V1C2	ENSG00000143882.9	1.180	3.925	-1.176	1.86e-25
ATP6V1G1	ENSG00000136888.6	349.366	130.815	1.410	6.33e-62
ATXN7L2	ENSG00000162650.15	2.030	5.575	-1.118	2.98e-41
AUTS2	ENSG00000158321.15	7.985	17.250	-1.022	8.58e-13
AVIL	ENSG00000135407.10	1.290	5.179	-1.432	1.13e-45
AVPI1	ENSG00000119986.6	7.280	20.210	-1.357	1.81e-45
AXL	ENSG00000167601.11	7.535	16.324	-1.021	1.33e-17
B3GAT1	ENSG00000109956.12	9.565	2.610	1.549	8.72e-30
B3GNT8	ENSG00000177191.2	1.255	3.665	-1.049	1.38e-37
B3GNT9	ENSG00000237172.3	4.675	12.260	-1.224	1.09e-33
B4GALNT1	ENSG00000135454.13	1.050	4.360	-1.387	2.61e-46
BAMBI	ENSG00000095739.10	10.510	4.235	1.137	1.52e-6
BBS5	ENSG00000163093.11	3.850	8.735	-1.005	5.43e-43
BCAM	ENSG00000187244.10	489.952	207.080	1.238	5.71e-45
BCL11A	ENSG00000119866.20	2.970	7.450	-1.090	3.81e-14
BCL6	ENSG00000113916.17	14.850	49.864	-1.682	1.80e-34
BCO2	ENSG00000197580.11	0.730	3.485	-1.374	3.90e-69
BDH2	ENSG00000164039.14	14.220	47.725	-1.679	1.14e-54
BDKRB2	ENSG00000168398.6	1.025	3.675	-1.207	9.22e-37
BEGAIN	ENSG00000183092.15	0.770	4.660	-1.677	5.44e-60
BEND4	ENSG00000188848.15	5.600	1.100	1.652	2.23e-49
BEND5	ENSG00000162373.12	2.640	7.530	-1.229	4.14e-45
BEST1	ENSG00000167995.15	1.035	3.755	-1.224	3.91e-64
BEX1	ENSG00000133169.5	1.525	5.200	-1.296	1.56e-13
BGLAP	ENSG00000242252.1	0.855	3.779	-1.365	6.67e-41
BHLHA15	ENSG00000180535.3	12.045	5.214	1.070	3.78e-18
BHMT2	ENSG00000132840.9	2.420	12.610	-1.993	1.05e-55
BIK	ENSG00000100290.2	36.734	13.105	1.420	3.96e-59
BIRC5	ENSG00000089685.14	2.440	0.600	1.104	2.54e-24
BMP1	ENSG00000168487.17	5.510	31.035	-2.299	2.85e-63
BMP4	ENSG00000125378.15	6.665	16.624	-1.201	1.85e-24
BMP5	ENSG00000112175.7	0.080	1.315	-1.100	8.79e-14
BMPR1B	ENSG00000138696.10	28.779	11.855	1.212	2.00e-36
BMPR1B-AS1	ENSG00000249599.1	8.800	3.590	1.094	2.25e-25
BNIPL	ENSG00000163141.18	1.210	9.940	-2.307	7.77e-41
BOC	ENSG00000144857.14	12.940	37.791	-1.476	2.38e-30
BOLA2B	ENSG00000169627.7	95.266	42.339	1.151	2.50e-43
BPIFB2	ENSG00000078898.6	3.735	0.875	1.336	1.70e-17
BRI3BP	ENSG00000184992.10	4.385	1.650	1.023	2.63e-47
BRICD5	ENSG00000182685.7	2.420	11.705	-1.893	1.91e-49
BRSK1	ENSG00000160469.16	2.500	8.875	-1.496	7.26e-26
BTAF1	ENSG00000095564.13	6.240	16.159	-1.245	6.70e-18
BTBD19	ENSG00000222009.8	0.630	4.569	-1.773	1.06e-67
BTD	ENSG00000169814.12	25.610	10.985	1.151	5.98e-43
BTN2A1	ENSG00000112763.15	8.530	20.180	-1.152	7.66e-55
BTNL9	ENSG00000165810.16	1.055	7.823	-2.102	5.29e-47
BZRAP1	ENSG00000005379.15	16.425	51.087	-1.580	1.96e-41
C10orf54	ENSG00000107738.19	14.950	38.790	-1.319	6.19e-33
C10orf82	ENSG00000165863.16	0.105	1.375	-1.104	6.13e-45
C11orf96	ENSG00000187479.5	17.130	55.479	-1.639	4.40e-22
C12orf75	ENSG00000235162.8	29.775	63.269	-1.062	5.29e-15
C14orf159	ENSG00000133943.20	15.620	34.415	-1.091	7.93e-24
C15orf48	ENSG00000166920.10	32.594	6.545	2.155	1.95e-13
C15orf52	ENSG00000188549.12	7.405	19.095	-1.258	2.23e-29
C15orf59	ENSG00000205363.5	4.925	18.240	-1.699	7.08e-47
C16orf45	ENSG00000166780.10	12.800	32.305	-1.271	4.52e-33
C16orf74	ENSG00000154102.10	2.210	8.750	-1.603	3.59e-42
C16orf89	ENSG00000153446.15	2.280	6.874	-1.263	1.67e-19
C19orf48	ENSG00000167747.13	251.671	105.895	1.241	6.57e-45
C19orf66	ENSG00000130813.17	14.795	39.594	-1.362	2.36e-58
C1orf106	ENSG00000163362.10	2.430	6.410	-1.111	1.47e-23
C1orf116	ENSG00000182795.12	96.991	20.883	2.163	1.83e-67
C1orf159	ENSG00000131591.17	6.480	14.210	-1.024	8.74e-45
C1orf162	ENSG00000143110.11	3.630	9.145	-1.132	4.25e-27
C1orf186	ENSG00000263961.6	0.825	3.360	-1.256	4.86e-36
C1orf233	ENSG00000228594.3	3.990	0.955	1.352	1.58e-43
C1orf53	ENSG00000203724.10	5.300	2.055	1.044	2.13e-40
C1orf95	ENSG00000203685.9	1.060	3.495	-1.126	2.54e-19
C1QL1	ENSG00000131094.3	0.260	1.675	-1.086	7.87e-35
C1QTNF1	ENSG00000173918.14	11.805	42.715	-1.771	4.23e-41
C1QTNF4	ENSG00000172247.3	0.300	1.810	-1.112	2.27e-59
C1RL-AS1	ENSG00000205885.7	0.920	4.275	-1.458	8.16e-43
C1S	ENSG00000182326.14	68.835	185.367	-1.416	7.01e-18
C2	ENSG00000166278.14	18.325	8.028	1.098	9.93e-24
C20orf166-AS1	ENSG00000174403.15	0.750	9.324	-2.561	3.10e-79
C20orf194	ENSG00000088854.12	3.085	7.950	-1.132	3.15e-38
C2orf40	ENSG00000119147.9	15.555	46.449	-1.519	1.58e-20
C2orf72	ENSG00000204128.5	19.030	3.075	2.297	4.16e-43
C2orf88	ENSG00000187699.10	0.875	4.980	-1.673	6.87e-57
C3orf18	ENSG00000088543.14	4.525	10.290	-1.031	8.36e-33
C5orf30	ENSG00000181751.9	8.485	3.505	1.074	1.34e-27
C5orf45	ENSG00000161010.14	14.645	45.550	-1.573	4.01e-68
C5orf56	ENSG00000197536.10	5.260	14.105	-1.271	2.17e-57
C6orf49	ENSG00000278224.4	0.920	3.733	-1.302	1.56e-44
C7	ENSG00000112936.18	19.700	78.454	-1.940	5.78e-21
C7orf55	ENSG00000164898.12	70.236	32.540	1.087	2.47e-44
C8orf34-AS1	ENSG00000248801.6	7.220	2.080	1.416	1.05e-23
C8orf46	ENSG00000169085.11	1.420	4.540	-1.195	4.57e-46
C8orf88	ENSG00000253250.2	2.700	10.070	-1.581	2.90e-40
C9orf152	ENSG00000188959.9	32.910	13.565	1.219	1.48e-50
C9orf3	ENSG00000148120.14	28.285	91.189	-1.654	5.75e-56
