Gene Symbol	Gene ID	Median (Tumor)	Median (Normal)	Log2(Fold Change)	adjp
AC062021.1	ENSG00000226939.1	5.495	0.870	1.796	9.16e-9
AC062028.1	ENSG00000145063.14	0.140	2.600	-1.659	1.25e-52
AC067969.2	ENSG00000268055.1	0.155	4.110	-2.145	1.31e-74
AC068535.2	ENSG00000227157.1	3.530	0.370	1.725	1.12e-67
AC068831.15	ENSG00000259661.1	9.575	29.629	-1.534	2.42e-24
AC073283.4	ENSG00000234690.6	4.350	0.530	1.806	3.87e-48
AC079922.2	ENSG00000231747.1	1.025	0.000	1.018	1.26e-40
AC092675.3	ENSG00000222000.7	1.285	0.000	1.192	2.12e-41
AC093620.5	ENSG00000241269.1	2.210	0.250	1.361	2.29e-43
AC093724.2	ENSG00000213222.3	3.430	0.420	1.641	2.10e-38
AC097724.3	ENSG00000226833.5	3.800	0.730	1.472	9.25e-33
AC104655.3	ENSG00000226508.1	2.420	0.440	1.248	6.30e-34
AC110615.1	ENSG00000279909.1	1.015	3.290	-1.090	2.38e-5
AC113188.2	ENSG00000279535.1	1.990	26.270	-3.189	5.87e-97
AC113189.5	ENSG00000233223.2	22.070	9.150	1.185	1.63e-48
AC114730.3	ENSG00000224272.2	10.240	3.370	1.363	1.26e-11
AC131056.3	ENSG00000274767.1	0.320	3.140	-1.649	2.06e-42
AC131097.4	ENSG00000216921.7	0.585	3.660	-1.556	7.93e-22
AC135048.13	ENSG00000261487.1	4.195	1.450	1.084	1.32e-68
AC138430.4	ENSG00000267629.3	0.230	4.390	-2.132	1.48e-88
AC138647.1	ENSG00000226490.1	0.000	1.270	-1.183	1.17e-90
AC139100.4	ENSG00000278000.1	0.830	4.100	-1.479	2.99e-69
AC140542.2	ENSG00000261325.1	0.060	2.360	-1.664	5.61e-61
AC144530.1	ENSG00000234742.1	1.345	0.080	1.119	2.95e-53
AC159540.1	ENSG00000230606.10	11.360	39.021	-1.695	2.58e-22
AC239868.2	ENSG00000280874.1	6.115	1.110	1.754	2.78e-8
AC239868.3	ENSG00000281134.1	6.115	1.110	1.754	2.78e-8
ACAP2	ENSG00000114331.12	12.810	5.470	1.094	4.95e-34
ACBD3	ENSG00000182827.8	17.155	6.850	1.210	8.00e-63
ACBD5	ENSG00000107897.18	40.895	17.390	1.188	3.76e-39
ACER3	ENSG00000078124.11	10.835	4.410	1.129	2.55e-62
ACKR1	ENSG00000213088.9	4.660	11.560	-1.150	3.10e-14
ACKR3	ENSG00000144476.5	28.500	5.590	2.162	5.09e-63
ACLY	ENSG00000131473.16	60.145	19.191	1.599	7.14e-67
ACOT4	ENSG00000177465.4	0.420	2.060	-1.108	2.99e-56
ACOT7	ENSG00000097021.19	43.755	128.827	-1.536	3.08e-23
ACOX1	ENSG00000161533.11	21.575	8.320	1.276	9.14e-79
ACOX3	ENSG00000087008.15	14.655	6.780	1.009	2.04e-76
ACSM5	ENSG00000183549.10	6.525	1.870	1.391	2.98e-22
ACTA1	ENSG00000143632.14	0.300	4.280	-2.022	6.56e-122
ACTB	ENSG00000075624.13	2792.419	1193.265	1.226	3.40e-65
ACTC1	ENSG00000159251.6	0.515	2.140	-1.051	3.66e-4
ACTG1	ENSG00000184009.9	1864.857	688.779	1.436	1.82e-77
ACTL6A	ENSG00000136518.16	22.536	5.130	1.941	2.39e-108
ACTL6B	ENSG00000077080.9	20.095	41.891	-1.024	1.12e-8
ACTR3	ENSG00000115091.11	67.704	25.251	1.388	2.80e-39
ACTR3C	ENSG00000106526.10	0.360	1.740	-1.011	1.10e-29
ACTR8	ENSG00000113812.13	16.105	7.370	1.031	3.16e-73
ACVR1	ENSG00000115170.13	15.480	5.090	1.436	1.36e-83
ACY1	ENSG00000243989.7	22.915	7.940	1.420	1.95e-91
ACY3	ENSG00000132744.7	5.360	1.120	1.585	4.78e-15
ACYP1	ENSG00000119640.8	12.540	28.300	-1.114	1.58e-33
ADAM10	ENSG00000137845.14	29.985	7.190	1.920	1.00e-48
ADAM11	ENSG00000073670.13	2.750	36.420	-3.319	5.20e-75
ADAM17	ENSG00000151694.12	14.215	4.590	1.445	1.07e-41
ADAM28	ENSG00000042980.12	6.820	1.330	1.747	3.34e-34
ADAM33	ENSG00000149451.17	1.000	9.150	-2.343	7.94e-49
ADAM9	ENSG00000168615.11	33.425	9.650	1.693	5.43e-57
ADAMTS12	ENSG00000151388.10	1.510	0.060	1.244	1.44e-36
ADAMTS15	ENSG00000166106.3	1.570	0.230	1.063	1.09e-15
ADAMTS6	ENSG00000049192.14	2.300	0.280	1.366	2.94e-40
ADAMTS8	ENSG00000134917.9	2.835	7.610	-1.167	3.38e-18
ADAMTS9	ENSG00000163638.13	7.585	2.130	1.456	1.42e-15
ADAP1	ENSG00000105963.13	20.365	99.857	-2.239	2.01e-50
ADAP2	ENSG00000184060.10	7.605	1.540	1.760	1.68e-55
ADARB1	ENSG00000197381.15	4.830	13.220	-1.286	3.80e-24
ADCY1	ENSG00000164742.14	3.900	28.570	-2.593	2.98e-41
ADCY4	ENSG00000129467.13	2.590	6.520	-1.067	6.45e-32
ADCY7	ENSG00000121281.12	7.400	2.120	1.429	2.95e-31
ADCY8	ENSG00000155897.9	15.945	4.360	1.661	2.96e-17
ADCYAP1	ENSG00000141433.12	0.330	5.730	-2.339	2.54e-51
ADCYAP1R1	ENSG00000078549.14	161.730	27.639	2.506	1.86e-43
ADGRA3	ENSG00000152990.13	28.010	11.190	1.251	3.95e-49
ADGRB2	ENSG00000121753.12	60.149	133.093	-1.133	2.81e-18
ADGRE5	ENSG00000123146.19	7.110	2.860	1.071	1.11e-38
ADGRG1	ENSG00000205336.11	297.551	56.519	2.376	2.63e-90
ADGRL2	ENSG00000117114.19	5.480	14.710	-1.278	7.43e-13
ADGRL3	ENSG00000150471.15	35.675	11.910	1.506	2.16e-37
ADH5	ENSG00000197894.10	81.970	30.681	1.389	2.06e-79
ADIPOR2	ENSG00000006831.9	50.289	20.870	1.230	3.79e-35
ADIRF-AS1	ENSG00000272734.1	0.390	2.250	-1.225	1.22e-55
ADK	ENSG00000156110.13	27.546	11.170	1.230	9.63e-57
ADNP	ENSG00000101126.15	32.985	13.510	1.228	1.80e-51
ADORA3	ENSG00000121933.17	13.975	3.590	1.706	2.23e-20
ADPRHL1	ENSG00000153531.12	1.920	6.380	-1.338	5.41e-38
ADRA1B	ENSG00000170214.3	1.950	6.030	-1.253	1.50e-22
ADRA2C	ENSG00000184160.7	0.920	3.740	-1.304	5.97e-53
ADRB1	ENSG00000043591.5	1.480	6.330	-1.563	2.34e-41
ADSL	ENSG00000239900.11	34.000	13.000	1.322	4.73e-88
ADTRP	ENSG00000111863.12	0.210	2.140	-1.376	1.34e-50
AEN	ENSG00000181026.14	7.565	3.280	1.001	2.56e-40
AES	ENSG00000104964.14	339.730	732.253	-1.106	1.11e-22
AF127936.5	ENSG00000226751.2	1.355	0.170	1.009	5.15e-31
AF129408.17	ENSG00000272991.1	1.940	5.780	-1.205	3.80e-29
AF131215.2	ENSG00000255310.2	4.780	1.260	1.355	3.82e-39
AFAP1	ENSG00000196526.10	16.200	4.740	1.583	1.93e-48
AFF4	ENSG00000072364.12	19.765	7.900	1.222	9.04e-40
AGA	ENSG00000038002.8	12.690	3.870	1.491	2.24e-67
AGAP2	ENSG00000135439.11	24.715	126.904	-2.314	6.22e-41
AGAP3	ENSG00000133612.18	123.810	317.937	-1.354	3.87e-44
AGBL4	ENSG00000186094.16	0.575	3.810	-1.611	8.63e-34
AGFG2	ENSG00000106351.12	33.759	15.750	1.053	1.12e-41
AGMO	ENSG00000187546.13	1.430	0.090	1.157	1.49e-38
AGPAT5	ENSG00000155189.11	41.186	10.610	1.861	8.41e-101
AGPAT6	ENSG00000158669.11	64.904	27.980	1.185	2.19e-62
AGPS	ENSG00000018510.12	8.365	3.150	1.174	4.79e-73
AGT	ENSG00000135744.7	351.175	91.829	1.924	1.98e-35
AGTRAP	ENSG00000177674.15	32.434	8.940	1.750	1.31e-44
AHCTF1	ENSG00000153207.14	16.620	6.540	1.225	3.31e-45
AHCY	ENSG00000101444.12	68.716	30.130	1.163	1.76e-81
AHI1	ENSG00000135541.20	8.385	28.080	-1.632	4.95e-52
AHNAK	ENSG00000124942.13	39.725	15.310	1.320	1.52e-17
AHNAK2	ENSG00000185567.6	1.340	14.500	-2.728	5.38e-51
AIF1	ENSG00000204472.12	73.284	7.910	3.060	3.95e-75
AIF1L	ENSG00000126878.12	64.596	30.439	1.061	1.01e-15
AIFM3	ENSG00000183773.15	8.275	68.412	-2.904	1.09e-43
AIMP1	ENSG00000164022.16	28.505	11.040	1.293	1.02e-78
AIMP2	ENSG00000106305.9	34.136	8.870	1.832	1.37e-134
AJAP1	ENSG00000196581.10	1.805	5.290	-1.165	2.04e-18
AK2	ENSG00000004455.16	63.964	30.710	1.035	1.12e-47
AK5	ENSG00000154027.18	13.560	74.521	-2.375	6.59e-29
AKAP13	ENSG00000170776.19	22.390	9.560	1.147	2.53e-57
AKAP3	ENSG00000111254.7	2.785	0.650	1.198	2.48e-34
AKAP5	ENSG00000179841.8	1.065	5.010	-1.541	3.29e-30
AKNA	ENSG00000106948.16	14.810	5.360	1.314	2.42e-52
AKR1A1	ENSG00000117448.13	93.808	39.259	1.236	4.28e-75
AKR1C3	ENSG00000196139.11	38.929	9.620	1.911	4.53e-23
AL132709.1	ENSG00000230805.6	0.060	1.270	-1.099	4.24e-77
AL133243.1	ENSG00000276334.1	2.760	0.840	1.031	1.24e-71
AL158801.1	ENSG00000279392.1	2.565	0.220	1.547	3.98e-85
AL162151.3	ENSG00000234648.1	565.036	68.750	3.021	1.92e-9
AL450992.2	ENSG00000234614.1	0.540	2.590	-1.221	1.29e-14
ALCAM	ENSG00000170017.12	67.916	17.090	1.930	2.93e-59
ALDH18A1	ENSG00000059573.8	23.811	9.170	1.287	4.71e-58
ALDH1A3	ENSG00000184254.16	0.260	4.120	-2.023	9.31e-25
ALDH1B1	ENSG00000137124.6	10.555	3.290	1.429	9.74e-81
ALDH3A2	ENSG00000072210.18	41.665	17.421	1.212	4.27e-58
ALDH3B1	ENSG00000006534.15	5.020	1.370	1.345	3.39e-52
ALDH8A1	ENSG00000118514.13	0.750	3.070	-1.218	4.28e-53
ALDH9A1	ENSG00000143149.12	89.059	34.951	1.325	1.74e-64
ALG11	ENSG00000253710.2	4.085	1.170	1.229	7.06e-39
ALG5	ENSG00000120697.8	27.135	10.780	1.256	3.93e-90
ALKBH2	ENSG00000189046.10	37.971	11.060	1.692	9.53e-99
ALMS1	ENSG00000116127.17	10.425	3.810	1.248	1.49e-79
ALOX12-AS1	ENSG00000215067.9	14.480	6.000	1.145	4.52e-69
ALOX12P2	ENSG00000262943.7	0.350	2.130	-1.213	2.12e-42
ALOX5	ENSG00000012779.10	6.130	2.240	1.138	7.96e-17
ALOX5AP	ENSG00000132965.9	22.755	2.780	2.652	5.49e-43
ALS2CL	ENSG00000178038.16	1.145	12.210	-2.623	1.88e-109
ALYREF	ENSG00000183684.7	66.054	18.840	1.757	4.77e-108
AMER2	ENSG00000165566.12	31.625	12.590	1.263	3.28e-16
AMFR	ENSG00000159461.14	95.626	40.839	1.208	5.15e-78
AMH	ENSG00000104899.5	10.610	4.590	1.054	4.00e-4
AMMECR1L	ENSG00000144233.9	9.455	3.910	1.090	5.11e-64
AMOTL1	ENSG00000166025.17	11.835	3.080	1.653	9.83e-58
AMOTL2	ENSG00000114019.14	41.364	10.530	1.877	7.66e-39
AMPH	ENSG00000078053.16	11.930	38.980	-1.629	1.09e-18
AMY2A	ENSG00000243480.7	0.150	2.470	-1.593	1.31e-112
AMY2B	ENSG00000240038.6	9.270	34.049	-1.771	3.37e-53
ANGPTL2	ENSG00000136859.9	78.899	2.970	4.331	5.99e-125
ANK3	ENSG00000151150.20	17.030	45.270	-1.360	6.84e-15
ANKFN1	ENSG00000153930.10	3.805	0.410	1.769	1.18e-81
ANKFY1	ENSG00000185722.16	38.499	11.640	1.644	6.39e-70
ANKHD1-EIF4EBP3	ENSG00000254996.5	6.805	2.800	1.038	6.26e-58
ANKIB1	ENSG00000001629.9	31.600	8.840	1.728	9.78e-70
ANKRA2	ENSG00000164331.9	17.180	7.650	1.072	4.20e-43
ANKRD13A	ENSG00000076513.16	20.915	9.610	1.046	6.14e-37
ANKRD19P	ENSG00000187984.12	0.815	21.170	-3.611	2.16e-159
ANKRD2	ENSG00000165887.11	0.305	2.260	-1.321	2.11e-52
ANKRD20A5P	ENSG00000186481.15	0.200	3.570	-1.929	1.79e-82
ANKRD22	ENSG00000152766.5	1.690	0.090	1.303	1.81e-23
ANKRD24	ENSG00000089847.12	3.945	26.420	-2.471	2.07e-85
ANKRD29	ENSG00000154065.16	1.960	8.370	-1.662	1.84e-45
ANKRD30B	ENSG00000180777.13	0.020	1.900	-1.508	4.88e-141
ANKRD32	ENSG00000133302.12	2.470	6.040	-1.021	3.23e-27
ANKRD33B	ENSG00000164236.11	1.175	5.200	-1.511	1.69e-34
ANKRD34A	ENSG00000272031.2	1.300	14.390	-2.742	2.48e-65
ANKRD34C	ENSG00000235711.4	0.040	1.120	-1.027	5.59e-59
ANKRD34C-AS1	ENSG00000259234.5	0.070	1.700	-1.335	1.93e-36
ANKRD36BP2	ENSG00000230006.7	0.150	2.590	-1.642	6.22e-95
ANKRD44	ENSG00000065413.16	7.940	2.550	1.332	3.16e-46
ANKRD50	ENSG00000151458.11	4.295	1.620	1.015	1.14e-33
ANKRD6	ENSG00000135299.16	19.120	8.750	1.045	4.01e-24
ANKRD65	ENSG00000235098.8	4.655	17.579	-1.716	5.20e-32
ANKRD9	ENSG00000156381.8	4.965	17.560	-1.638	4.30e-58
ANLN	ENSG00000011426.10	20.604	9.470	1.045	1.24e-7
ANO3	ENSG00000134343.12	0.470	2.990	-1.441	1.60e-28
ANO4	ENSG00000151572.16	2.560	6.260	-1.028	3.27e-17
ANO6	ENSG00000177119.15	12.395	2.450	1.957	3.44e-66
ANOS1	ENSG00000011201.10	20.019	2.550	2.566	1.70e-62
ANP32A	ENSG00000140350.15	127.031	42.991	1.541	5.03e-87
ANP32B	ENSG00000136938.8	114.833	36.770	1.617	2.50e-70
ANTXR1	ENSG00000169604.19	58.879	7.580	2.803	1.88e-130
ANTXR2	ENSG00000163297.16	5.190	1.510	1.302	3.70e-35
ANXA2	ENSG00000182718.16	46.000	11.190	1.947	1.10e-36
ANXA3	ENSG00000138772.12	2.015	7.330	-1.466	1.03e-35
ANXA5	ENSG00000164111.14	195.821	48.640	1.987	2.61e-77
AOAH	ENSG00000136250.11	7.100	1.440	1.731	6.57e-56
AP000280.66	ENSG00000279690.1	1.450	0.140	1.104	1.02e-27
AP003391.1	ENSG00000281272.1	30.201	0.000	4.963	7.16e-31
AP005530.2	ENSG00000263305.1	2.100	0.230	1.334	1.16e-19
AP1G1	ENSG00000166747.12	29.676	13.690	1.062	1.38e-28
AP1G2	ENSG00000213983.11	16.950	94.989	-2.419	1.07e-88
AP3B1	ENSG00000132842.13	20.941	8.340	1.232	5.44e-78
AP3B2	ENSG00000103723.12	27.130	91.829	-1.722	5.14e-37
AP3M1	ENSG00000185009.12	20.035	5.770	1.636	5.12e-72
AP5M1	ENSG00000053770.11	15.140	5.390	1.337	3.50e-40
APBA1	ENSG00000107282.7	9.470	31.089	-1.616	1.93e-38
APBB1IP	ENSG00000077420.15	11.550	1.480	2.339	7.87e-50
APBB2	ENSG00000163697.16	32.455	10.650	1.522	2.10e-41
APC2	ENSG00000115266.11	71.754	34.961	1.017	1.27e-24
APCDD1	ENSG00000154856.12	74.873	19.050	1.920	7.04e-59
APEX1	ENSG00000100823.11	165.879	52.479	1.642	1.77e-100
APEX2	ENSG00000169188.4	8.240	3.350	1.087	8.28e-102
APH1A	ENSG00000117362.12	122.059	36.299	1.722	5.44e-134
APH1B	ENSG00000138613.13	14.705	5.260	1.327	1.36e-79
APLN	ENSG00000171388.11	18.989	6.320	1.449	2.19e-39
APLNR	ENSG00000134817.10	34.860	6.980	2.168	2.78e-26
APOBEC3C	ENSG00000244509.3	4.405	0.660	1.703	2.62e-69
APOBR	ENSG00000184730.10	1.935	0.320	1.153	9.23e-55
APOC1	ENSG00000130208.9	391.304	20.589	4.184	4.84e-134
APOC1P1	ENSG00000214855.9	3.055	0.110	1.869	1.42e-52
APOC2	ENSG00000234906.8	21.215	1.390	3.216	3.48e-55
APOC4-APOC2	ENSG00000224916.8	33.216	5.470	2.403	7.34e-43
APOE	ENSG00000130203.9	3160.308	460.066	2.777	3.13e-61
APOL4	ENSG00000100336.17	1.730	0.310	1.059	3.95e-12
APOL6	ENSG00000221963.5	3.210	0.740	1.275	3.96e-35
APOM	ENSG00000204444.10	11.795	2.370	1.925	4.51e-116
APPBP2	ENSG00000062725.9	16.410	7.460	1.041	1.91e-40
APPL1	ENSG00000157500.10	18.095	7.420	1.181	9.86e-53
APPL2	ENSG00000136044.11	54.566	18.970	1.476	2.96e-63
APRT	ENSG00000198931.10	74.261	32.500	1.168	7.08e-71
AQP1	ENSG00000240583.10	98.827	10.970	3.060	9.58e-42
AQP4	ENSG00000171885.13	261.741	78.672	1.721	5.95e-17
AQR	ENSG00000021776.10	13.120	5.180	1.192	6.70e-73
AR	ENSG00000169083.15	2.030	0.400	1.114	1.56e-24
ARAF	ENSG00000078061.12	32.059	12.500	1.292	6.70e-106
ARF4	ENSG00000168374.10	114.467	46.230	1.290	1.72e-76
ARF6	ENSG00000165527.6	18.785	8.080	1.124	5.65e-78
ARFGAP3	ENSG00000242247.10	22.330	9.450	1.159	1.10e-67
ARFIP1	ENSG00000164144.14	14.685	5.350	1.305	1.49e-95
ARHGAP12	ENSG00000165322.17	43.471	11.510	1.830	1.84e-77
ARHGAP15	ENSG00000075884.12	2.625	0.780	1.026	1.84e-34
ARHGAP19	ENSG00000213390.10	6.520	2.140	1.260	3.44e-75
ARHGAP30	ENSG00000186517.13	4.230	0.640	1.673	5.88e-59
ARHGAP31	ENSG00000031081.10	18.185	2.690	2.378	4.96e-95
ARHGAP36	ENSG00000147256.10	4.335	0.840	1.536	9.73e-20
ARHGAP42	ENSG00000165895.17	4.280	0.970	1.422	3.18e-44
ARHGAP44	ENSG00000006740.16	4.105	22.110	-2.179	1.72e-47
ARHGAP6	ENSG00000047648.21	3.160	0.980	1.071	4.77e-23
ARHGDIB	ENSG00000111348.8	68.119	14.440	2.162	1.15e-78
ARHGDIG	ENSG00000242173.8	25.359	187.922	-2.841	7.17e-56
ARHGEF10L	ENSG00000074964.16	41.984	15.899	1.347	1.89e-34
ARHGEF25	ENSG00000240771.6	39.919	89.040	-1.138	2.98e-20
ARHGEF26	ENSG00000114790.12	27.485	7.930	1.673	2.44e-64
ARHGEF26-AS1	ENSG00000243069.7	24.506	10.360	1.167	1.17e-22
ARHGEF28	ENSG00000214944.9	0.655	2.840	-1.214	1.98e-29
ARHGEF33	ENSG00000214694.10	0.580	2.950	-1.322	9.10e-85
ARHGEF40	ENSG00000165801.9	44.249	11.950	1.805	7.58e-103
ARHGEF6	ENSG00000129675.15	50.115	8.580	2.416	1.05e-89
ARID1A	ENSG00000117713.17	27.475	12.490	1.078	1.24e-33
ARID2	ENSG00000189079.15	6.390	2.330	1.150	1.07e-69
ARL13B	ENSG00000169379.15	5.770	1.980	1.184	7.03e-59
ARL2BP	ENSG00000102931.7	58.681	27.751	1.054	2.38e-48
ARL5A	ENSG00000162980.16	22.770	7.170	1.541	1.15e-62
ARL6IP6	ENSG00000177917.10	22.610	5.920	1.771	3.37e-94
ARMCX6	ENSG00000198960.10	41.914	13.400	1.575	2.31e-108
ARPC1B	ENSG00000130429.12	50.084	12.410	1.930	1.16e-54
ARPC5	ENSG00000162704.15	75.685	29.349	1.337	1.67e-67
ARPIN	ENSG00000242498.7	12.350	4.720	1.223	8.94e-80
ARPP21	ENSG00000172995.16	28.884	71.689	-1.282	1.19e-27
ARRDC3	ENSG00000113369.8	16.480	6.080	1.304	5.54e-31
ARRDC4	ENSG00000140450.8	14.505	5.190	1.325	6.17e-41
ARSB	ENSG00000113273.15	6.280	2.100	1.232	1.32e-76
ART3	ENSG00000156219.16	1.920	5.800	-1.220	7.71e-12
ARX	ENSG00000004848.6	1.000	5.740	-1.753	2.73e-31
ASAH1	ENSG00000104763.17	134.885	53.389	1.321	1.03e-73
ASAP3	ENSG00000088280.18	23.424	9.230	1.256	4.22e-19
ASB2	ENSG00000100628.11	0.350	4.220	-1.951	3.90e-67
ASCC1	ENSG00000138303.17	44.804	12.170	1.798	1.83e-85
ASCC2	ENSG00000100325.14	32.780	11.840	1.396	4.58e-97
ASCC3	ENSG00000112249.13	12.960	4.280	1.403	4.10e-88
ASCL1	ENSG00000139352.3	40.040	7.430	2.283	1.76e-68
ASF1A	ENSG00000111875.7	23.920	8.270	1.427	4.04e-72
ASF1B	ENSG00000105011.8	1.920	0.110	1.395	1.62e-45
ASIC1	ENSG00000110881.11	52.269	18.270	1.467	2.15e-28
ASIC2	ENSG00000108684.14	1.280	6.790	-1.773	1.53e-31
ASIC4	ENSG00000072182.12	41.300	5.520	2.698	2.95e-31
ASMTL-AS1	ENSG00000236017.7	4.870	13.230	-1.278	1.48e-27
ASPDH	ENSG00000204653.9	8.075	45.619	-2.361	1.39e-46
ASPHD1	ENSG00000174939.10	32.535	81.627	-1.301	3.29e-20
ASS1	ENSG00000130707.17	11.455	52.450	-2.101	1.89e-31
ASTN2	ENSG00000148219.16	42.175	11.170	1.827	1.38e-71
ASUN	ENSG00000064102.14	14.995	6.580	1.077	4.58e-60
ASXL2	ENSG00000143970.16	4.555	1.560	1.118	5.58e-46
ATAD1	ENSG00000138138.13	26.219	12.290	1.034	3.01e-18
